rating,date,variation,love_dummy,great_dummy,like_dummy,easy_dummy,works_dummy,good_dummy,doesnt_dummy,quality_dummy,better_dummy,well_dummy
5,2018-07-28,Charcoal Fabric ,0,1,0,0,1,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
1,2018-07-31,Black,0,0,0,0,1,0,0,0,0,0
5,2018-07-30,Black,1,0,1,1,0,0,0,0,0,0
5,2018-07-30,Black,0,1,0,0,1,0,0,0,0,0
5,2018-07-30,Black,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,White,1,0,0,0,0,0,0,0,1,0
4,2018-07-30,Black,0,0,0,0,1,0,0,0,0,0
5,2018-07-30,Black,1,1,0,0,1,0,0,0,0,0
4,2018-07-30,Black,1,0,1,1,1,0,0,0,0,0
5,2018-07-29,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-29,White,1,0,0,0,0,0,0,0,0,0
4,2018-07-29,White,0,0,0,0,0,0,0,0,0,0
1,2018-07-29,Black,0,0,0,0,1,0,0,0,0,0
3,2018-07-29,Black,0,0,1,0,1,0,1,0,0,0
5,2018-07-28,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,White,0,1,0,0,0,0,0,0,0,0
5,2018-07-28,White,0,0,1,0,0,0,0,0,0,0
5,2018-07-28,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-28,Black,0,0,0,0,0,0,0,0,0,0
1,2018-07-28,Black,0,0,0,0,0,0,0,0,0,0
1,2018-07-28,Black,0,0,0,0,0,0,0,0,0,0
3,2018-07-27,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-27,Black,1,1,0,0,0,0,0,0,0,0
5,2018-07-27,Black,0,0,0,0,1,0,0,0,0,0
1,2018-07-27,Black,0,0,0,0,0,0,0,0,0,0
1,2018-07-26,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-26,White,1,0,0,0,0,0,0,0,0,0
2,2018-07-26,Black,0,0,1,0,0,0,1,0,0,0
5,2018-07-26,Black,0,0,0,0,1,0,0,0,0,1
5,2018-07-26,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-26,White,1,0,0,0,0,0,0,0,0,0
5,2018-07-25,Black,0,0,0,0,0,0,0,0,0,0
1,2018-07-25,White,0,0,0,0,0,0,0,0,0,0
2,2018-07-25,Black,0,0,0,0,0,0,0,1,0,0
4,2018-07-25,Black,0,0,1,0,1,0,0,0,0,0
4,2018-07-25,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-25,White,0,0,0,0,0,0,0,0,0,0
3,2018-07-24,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-24,Black,0,1,0,0,1,1,0,0,0,0
1,2018-07-24,Black,0,0,1,0,1,0,0,0,0,0
5,2018-07-24,Black,0,0,1,0,0,0,0,0,0,0
5,2018-07-23,White,0,0,1,0,1,0,0,0,0,0
5,2018-07-23,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-23,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-22,White,1,0,0,0,0,0,0,0,0,0
2,2018-07-22,White,0,0,0,0,0,0,0,0,0,1
5,2018-07-21,Black,0,1,0,0,0,0,0,0,0,0
1,2018-07-20,Black,0,0,0,0,0,0,1,0,0,0
5,2018-07-19,White,0,1,0,0,1,0,0,0,0,0
1,2018-07-19,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-18,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-18,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-18,Black,0,0,0,0,0,0,0,0,0,0
4,2018-07-18,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-18,White,0,1,0,0,1,0,0,0,0,0
5,2018-07-17,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-17,Black,1,1,0,0,1,0,0,0,0,0
1,2018-07-16,White,0,0,0,0,0,0,0,0,0,0
5,2018-07-16,Black,0,0,0,0,1,0,0,0,0,0
5,2018-07-16,White,0,0,0,0,1,1,0,0,0,0
5,2018-07-15,White,0,0,0,0,0,1,0,0,0,0
5,2018-07-15,Black,1,0,0,0,1,0,0,0,0,1
5,2018-07-14,White,0,0,0,0,0,0,0,0,0,0
5,2018-07-13,Black,0,0,0,0,0,1,0,0,0,0
5,2018-07-13,Black,1,0,0,0,0,0,0,0,0,0
4,2018-07-13,Black,0,0,1,0,0,0,0,0,0,0
5,2018-07-13,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-13,White,0,1,1,0,1,1,0,0,0,0
5,2018-07-13,Black,0,0,0,0,0,0,0,0,0,0
1,2018-07-13,Black,0,0,0,0,0,1,0,0,0,0
5,2018-07-12,Black,1,0,0,0,0,0,0,0,0,0
1,2018-07-12,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-11,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-11,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-11,Black,0,0,1,0,0,0,0,0,0,0
1,2018-07-11,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-10,White,1,1,0,0,1,0,0,0,0,0
5,2018-07-10,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-10,Black,0,0,0,0,0,1,0,0,0,0
5,2018-07-09,Black,0,0,0,0,0,1,0,0,0,0
5,2018-07-09,Black,1,0,0,0,0,0,0,0,0,0
4,2018-07-09,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-09,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-09,White,0,0,0,0,0,0,0,0,0,0
5,2018-07-09,Black,0,1,0,0,1,0,0,0,0,0
1,2018-07-09,Black,0,0,0,0,1,0,0,0,0,0
5,2018-07-08,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-08,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-07,Black,0,0,0,0,0,0,0,0,0,0
5,2018-07-07,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-07,Black,1,0,0,0,0,1,0,0,0,0
5,2018-07-07,Black,1,0,0,0,0,0,0,0,0,0
4,2018-07-07,White,1,0,0,0,0,0,0,0,0,0
5,2018-07-07,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-06,Black,0,1,0,0,0,0,0,0,0,0
4,2018-07-05,White,0,1,0,0,1,0,0,0,0,0
5,2018-07-05,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-05,Black,1,0,1,0,1,0,0,0,0,0
5,2018-07-05,Black,1,0,0,0,1,0,0,0,0,0
5,2018-07-05,Black,0,0,0,0,1,1,0,0,0,0
4,2018-07-05,Black,0,1,1,0,1,0,0,0,0,0
5,2018-07-04,Black,0,0,0,0,0,0,0,0,0,0
4,2018-07-04,White,0,0,0,0,1,0,0,0,0,0
5,2018-07-03,Black,1,0,0,0,0,0,0,0,0,1
5,2018-07-03,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-03,White,0,0,0,0,0,0,0,0,0,0
5,2018-07-02,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-02,White,0,1,0,0,1,0,0,0,0,0
4,2018-07-02,Black,0,0,0,0,0,0,0,0,0,0
4,2018-07-02,Black,0,1,0,0,1,1,0,0,0,0
4,2018-07-02,Black,0,0,1,0,0,0,0,0,0,1
5,2018-07-02,Black,1,1,0,0,0,0,0,0,0,0
5,2018-07-02,Black,1,0,0,0,0,0,0,0,0,0
5,2018-07-02,White,0,0,1,0,1,0,0,0,0,0
5,2018-07-02,White,0,0,0,0,0,0,0,0,0,0
5,2018-07-01,Black,0,0,0,0,1,0,0,0,0,0
5,2018-07-01,Black,0,0,0,0,0,0,0,0,0,0
3,2018-07-01,Black,0,0,0,0,0,1,0,0,0,0
5,2018-07-01,Black,0,0,0,0,0,0,0,0,0,0
4,2018-07-01,Black,0,1,0,0,0,0,0,0,0,0
5,2018-07-01,Black,0,1,1,0,1,0,0,0,0,0
1,2018-07-01,White,0,0,0,0,1,0,0,0,0,0
5,2018-06-30,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-30,Black,1,1,0,0,1,0,0,0,0,0
2,2018-06-29,White,0,0,0,0,0,0,0,0,0,0
5,2018-06-29,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-28,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-28,Black,0,0,0,0,1,0,0,0,0,0
1,2018-06-28,Black,0,0,0,0,0,0,0,0,0,0
4,2018-06-27,White,1,0,0,0,0,0,0,0,0,0
5,2018-06-27,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-27,Black,0,0,0,0,1,0,0,0,0,0
5,2018-06-27,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-27,Black,1,0,0,0,1,0,0,0,0,0
5,2018-06-27,Black,0,0,0,0,0,0,0,0,0,0
4,2018-06-27,White,0,0,1,0,0,0,0,0,0,0
4,2018-06-27,Black,1,0,0,0,1,0,0,0,0,0
5,2018-06-26,Black,0,0,1,0,1,0,1,0,0,0
5,2018-06-26,Black,0,0,0,0,1,0,0,0,0,1
5,2018-06-26,Black,0,1,0,1,0,0,0,0,0,0
5,2018-06-26,Black,0,0,0,0,1,0,0,0,0,0
4,2018-06-26,Black,1,0,0,0,0,0,0,0,0,0
1,2018-06-26,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-25,Black,1,0,0,0,1,0,0,0,0,0
4,2018-06-25,Black,0,0,0,0,1,1,0,0,0,0
5,2018-06-25,Black,1,0,0,0,1,0,0,0,0,0
5,2018-06-25,Black,1,1,1,0,0,0,0,0,0,0
5,2018-06-25,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-25,Black,0,0,0,0,1,0,0,0,0,0
4,2018-06-25,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-25,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-24,Black,0,0,1,0,0,0,0,0,0,0
5,2018-06-24,White,0,0,1,0,0,0,0,0,0,0
5,2018-06-24,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-24,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-24,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-24,Black,0,0,0,0,1,0,0,0,0,0
5,2018-06-23,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-23,Black,0,0,0,0,1,0,0,0,0,0
5,2018-06-23,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-22,White,0,0,1,0,0,0,0,0,0,0
5,2018-06-22,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-22,White,1,0,1,0,0,0,0,0,0,0
3,2018-06-21,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-21,Black,0,1,0,0,1,0,0,0,0,0
5,2018-06-21,Black,0,1,1,0,0,0,0,0,0,0
5,2018-06-21,Black,1,0,0,0,0,0,0,0,1,0
5,2018-06-21,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-21,White,0,0,0,0,0,0,0,0,0,0
5,2018-06-21,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-21,White,1,0,0,0,0,0,0,0,0,0
4,2018-06-21,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-21,White,0,0,0,0,1,0,0,0,0,0
5,2018-06-21,White,0,1,1,0,0,0,0,0,0,0
5,2018-06-21,White,0,1,0,0,1,0,0,0,0,0
2,2018-06-20,White,0,0,0,0,0,0,0,0,0,0
5,2018-06-20,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-20,White,0,0,0,0,0,1,0,0,0,0
5,2018-06-20,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-20,White,0,0,1,0,0,0,0,0,0,0
5,2018-06-20,Black,0,0,0,1,0,0,0,0,0,0
5,2018-06-19,White,0,0,0,0,0,0,0,0,0,0
1,2018-06-19,Black,1,0,0,0,0,0,0,0,0,0
4,2018-06-19,Black,0,0,0,0,1,0,0,1,0,1
5,2018-06-18,White,0,0,0,0,0,0,0,0,0,0
5,2018-06-18,White,0,0,0,0,0,0,1,0,0,0
5,2018-06-18,Black,0,1,0,0,1,0,0,0,0,0
5,2018-06-17,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-17,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-17,Black,1,0,0,0,0,0,0,0,0,0
4,2018-06-17,White,0,0,0,0,1,0,0,0,0,0
5,2018-06-16,Black,0,0,1,0,1,0,0,0,0,0
5,2018-06-16,White,0,1,0,0,1,0,0,0,0,1
5,2018-06-16,White,1,0,0,0,0,0,0,0,0,0
5,2018-06-16,Black,0,0,1,0,0,0,0,0,0,0
2,2018-06-15,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-15,Black,1,1,0,0,0,0,0,0,0,0
5,2018-06-15,White,0,0,0,0,1,1,0,0,0,0
3,2018-06-14,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-14,Black,1,0,0,0,0,0,0,0,0,0
1,2018-06-14,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-14,Black,1,0,0,0,0,0,0,0,0,0
1,2018-06-14,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-14,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-14,Black,1,1,0,0,0,0,0,0,0,0
5,2018-06-14,White,1,1,0,0,0,0,0,0,0,0
5,2018-06-13,Black,0,0,1,1,1,0,0,0,0,0
3,2018-06-12,Black,0,0,0,0,0,0,0,1,0,1
5,2018-06-12,Black,1,0,0,0,0,0,0,0,0,0
1,2018-06-12,Black,0,0,0,0,0,1,0,0,0,0
5,2018-06-12,White,0,0,1,0,0,0,0,0,0,0
3,2018-06-12,Black,0,0,1,0,0,0,0,0,0,0
1,2018-06-12,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-12,Black,0,0,0,0,0,0,0,0,0,0
3,2018-06-12,Black,0,0,0,0,1,1,0,0,0,1
5,2018-06-11,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-11,Black,0,0,1,0,0,0,0,0,0,0
2,2018-06-11,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-11,White,0,0,0,0,0,0,0,0,0,0
5,2018-06-11,Black,0,0,1,0,0,1,0,0,0,0
5,2018-06-11,Black,0,0,0,0,0,0,0,0,0,0
4,2018-06-11,Black,0,0,0,1,1,1,0,0,0,0
5,2018-06-11,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-11,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-11,Black,1,1,0,0,0,0,0,0,0,0
5,2018-06-10,White,0,0,0,0,1,0,0,0,0,1
5,2018-06-10,Black,1,0,1,0,0,0,0,0,0,0
1,2018-06-10,Black,0,0,1,0,0,0,0,0,0,0
5,2018-06-10,White,0,0,0,0,1,0,0,0,0,1
5,2018-06-10,Black,1,1,0,0,1,0,0,0,0,0
1,2018-06-10,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-10,Black,0,0,0,0,0,1,0,0,0,0
4,2018-06-10,Black,1,0,0,0,0,0,0,0,0,0
4,2018-06-10,Black,0,0,0,0,0,0,0,0,0,0
4,2018-06-09,Black,0,0,0,0,1,0,0,0,0,0
5,2018-06-08,Black,0,1,0,0,0,0,0,0,0,0
4,2018-06-08,Black,0,0,0,0,0,0,0,0,0,0
3,2018-06-08,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-08,White,0,0,1,0,0,0,0,0,0,0
4,2018-06-07,Black,0,1,0,0,1,0,0,0,1,0
5,2018-06-07,White,0,1,0,0,1,0,0,0,0,0
5,2018-06-07,Black,0,0,1,0,0,0,0,0,0,0
5,2018-06-07,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-07,Black,0,1,0,0,1,0,0,0,0,1
5,2018-06-06,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-06,Black,1,0,0,0,0,0,0,0,0,0
4,2018-06-06,Black,0,0,0,0,1,0,0,0,0,0
5,2018-06-06,Black,0,1,0,0,1,0,0,0,0,0
5,2018-06-06,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-06,White,0,0,0,0,0,0,0,0,0,0
3,2018-06-05,White,0,0,0,0,0,1,0,0,0,1
5,2018-06-05,Black,1,1,0,0,1,0,0,0,0,0
3,2018-06-05,Black,0,0,0,0,0,0,0,0,0,0
4,2018-06-05,Black,0,1,1,1,0,0,0,0,0,0
5,2018-06-05,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-05,White,1,0,0,0,0,0,0,0,0,0
2,2018-06-05,Black,0,0,0,0,0,0,1,0,0,0
5,2018-06-05,White,0,0,0,0,0,1,0,0,0,0
5,2018-06-04,White,1,0,0,0,0,1,0,0,0,0
5,2018-06-03,Black,0,1,0,0,1,0,0,0,0,0
5,2018-06-03,Black,0,0,0,0,0,0,0,0,0,0
5,2018-06-03,Black,0,0,0,0,0,0,0,0,0,0
3,2018-06-03,Black,1,0,0,1,0,0,0,1,0,0
4,2018-06-03,Black,0,0,0,0,0,0,0,0,0,0
1,2018-06-03,Black,0,1,0,0,0,0,0,0,0,0
5,2018-06-02,Black,0,0,0,0,1,1,0,0,1,0
5,2018-06-02,Black,0,1,0,0,1,0,0,1,1,0
5,2018-06-01,Black,1,0,0,0,0,0,0,0,0,0
5,2018-06-01,White,1,1,0,0,1,0,0,0,0,0
1,2018-05-31,White,0,0,0,0,0,0,0,0,0,0
4,2018-05-31,Black,0,0,0,0,0,0,0,0,0,0
1,2018-05-31,White,0,0,0,0,0,0,1,0,0,0
1,2018-05-31,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-31,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-31,Black,1,0,0,0,0,0,0,0,0,0
4,2018-05-31,Black,0,0,0,0,0,1,0,0,1,0
5,2018-05-31,White,0,1,1,0,1,0,0,0,0,0
5,2018-05-31,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-31,White,0,0,0,0,0,0,0,0,0,0
4,2018-05-30,White,0,0,1,0,1,1,0,0,0,0
5,2018-05-30,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-30,Black,1,1,0,0,1,1,0,0,0,0
1,2018-05-30,White,0,0,0,0,1,0,0,0,0,0
5,2018-05-30,White,0,1,0,0,1,0,0,0,1,0
5,2018-05-29,Black,1,0,0,0,0,0,0,0,0,0
5,2018-05-28,Black,1,0,0,0,0,0,0,0,0,0
4,2018-05-28,White,0,1,0,0,0,0,0,0,1,0
5,2018-05-28,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-28,Black,0,0,0,0,1,0,0,0,0,0
5,2018-05-28,White,0,0,1,1,0,0,0,0,0,0
5,2018-05-28,Black,0,0,1,0,0,1,0,0,0,0
5,2018-05-28,Black,1,0,0,0,0,0,0,0,0,0
4,2018-05-27,Black,1,0,0,0,0,0,0,0,0,0
5,2018-05-27,Black,0,0,1,0,0,0,0,0,0,0
5,2018-05-27,White,0,1,0,0,0,0,0,0,0,0
3,2018-05-27,Black,0,1,0,0,1,0,0,0,0,0
5,2018-05-27,White,0,1,0,0,1,0,0,0,0,0
5,2018-05-27,Black,1,0,1,0,0,0,0,0,0,0
5,2018-05-27,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-27,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-27,Black,0,0,0,0,0,1,0,0,0,0
5,2018-05-27,Black,1,1,0,0,0,0,0,0,0,0
5,2018-05-26,Black,0,1,0,0,1,0,0,0,0,0
5,2018-05-26,White,1,0,0,0,0,0,0,0,0,0
1,2018-05-26,White,0,0,0,0,0,0,0,0,0,0
5,2018-05-26,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-25,White,0,1,0,0,1,0,0,0,0,0
5,2018-05-25,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-25,Black,0,1,0,0,0,0,0,0,0,0
5,2018-05-25,White,0,0,0,0,1,0,0,0,0,0
4,2018-05-25,Black,0,0,0,0,0,0,0,0,0,0
1,2018-05-24,Black,0,0,0,0,0,0,0,0,0,0
1,2018-05-24,Black,0,0,0,0,0,0,0,0,0,0
4,2018-05-24,Black,0,0,0,0,1,0,0,0,0,1
5,2018-05-24,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-24,White,0,1,0,0,0,0,0,0,0,0
5,2018-05-23,Black,0,1,0,0,1,0,0,0,0,0
4,2018-05-23,White,0,0,0,0,0,0,0,0,0,0
5,2018-05-23,Black,0,0,0,0,0,0,0,0,0,0
2,2018-05-23,White,0,0,0,0,0,0,0,0,1,0
5,2018-05-23,Black,1,0,0,0,0,0,0,0,0,0
5,2018-05-22,White,1,0,0,0,0,0,0,0,0,0
1,2018-05-22,White,0,0,0,0,0,0,0,0,0,0
5,2018-05-22,White,0,0,1,0,1,1,0,0,0,0
1,2018-05-21,White,0,0,0,0,0,0,0,0,0,0
1,2018-05-21,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-20,White,0,0,0,0,0,0,0,0,0,0
5,2018-05-20,Black,0,0,0,0,0,0,0,0,0,0
4,2018-05-20,Black,0,0,0,0,1,0,0,0,0,1
4,2018-05-20,Black,1,0,0,0,0,0,0,0,1,0
5,2018-05-20,Black,0,1,0,0,1,0,0,0,0,0
5,2018-05-19,Black,0,0,0,0,0,0,0,0,0,0
3,2018-05-19,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-19,White,1,0,0,0,1,0,0,0,0,0
4,2018-05-19,White,1,0,0,0,0,1,0,0,0,0
5,2018-05-19,Black,1,0,1,0,0,0,0,0,0,0
4,2018-05-18,Black,0,1,0,0,0,0,0,1,0,0
5,2018-05-18,Black,1,1,1,0,1,0,0,0,0,0
5,2018-05-18,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-17,Black,0,0,1,0,0,0,0,0,0,0
5,2018-05-17,Black,0,0,0,0,0,1,0,0,0,0
5,2018-05-17,Black,0,1,0,0,1,0,0,0,0,0
5,2018-05-17,Black,0,1,0,0,0,0,0,0,0,0
5,2018-05-17,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-17,White,0,0,0,0,1,0,0,0,0,0
5,2018-05-17,Black,0,1,0,0,0,0,0,0,0,0
5,2018-05-16,Black,0,0,1,0,0,0,0,0,0,0
5,2018-05-16,Black,0,1,1,0,0,0,0,0,0,0
5,2018-05-16,Black,0,0,0,0,0,0,0,0,0,0
5,2018-05-16,Black,0,0,1,0,0,0,0,0,0,0
5,2018-05-16,White,0,0,0,0,1,0,0,0,0,1
5,2018-07-31,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
3,2018-07-31,Sandstone Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-31,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,1,1,0,0,0,0,0
5,2018-07-30,Oak Finish ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Oak Finish ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,1,0,1,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Sandstone Fabric ,0,1,1,0,0,0,0,0,0,1
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,1,0,0,0,1,0,0,1
4,2018-07-30,Heather Gray Fabric ,0,1,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
3,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,1,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,1,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,0,0,0,0,1,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,1,1,0,1,0,0,0,0,1
3,2018-07-30,Heather Gray Fabric ,0,0,0,1,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,1,1,0
5,2018-07-30,Sandstone Fabric ,1,1,0,0,0,0,0,0,0,0
4,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,1,0,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,0,0,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,1,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,0,1,0,0,0,0,0,0,0,0
5,2018-07-30,Walnut Finish ,0,0,0,0,0,0,0,0,0,0
2,2018-07-30,Charcoal Fabric ,0,0,1,0,0,1,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,1,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
3,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,1,0,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,1,1,0,1,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
3,2018-07-30,Sandstone Fabric ,0,0,1,0,0,0,0,0,1,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,1,1,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,1,0,1,0,0,0,0,0,0
5,2018-07-30,Oak Finish ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,1,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,1,0,0,0,0,0,0,0,0,0
4,2018-07-30,Heather Gray Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Heather Gray Fabric ,1,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,1,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,1,0,0,0,0,0,0
4,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,1,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Charcoal Fabric ,0,0,0,0,0,0,0,0,0,0
5,2018-07-30,Sandstone Fabric ,1,0,1,0,1,1,0,0,0,0
